FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,TYPE_OF_CROP,Tipo di coltivazione,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione',NOTE_REF_AREA,Territorio (NOTE_REF_AREA),NOTE_DATA_TYPE,Indicatore (NOTE_DATA_TYPE),NOTE_TYPE_OF_CROP_EUCODE,Codice Eurostat,NOTE_TYPE_OF_CROP,Tipo di coltivazione (NOTE_TYPE_OF_CROP),NOTE_TIME_PERIOD,Tempo (NOTE_TIME_PERIOD),BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,REDRINOP,Peperone in piena aria,2025,13580,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',V3600_II,V3600_II,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,REDRINOP,Peperone in piena aria,2026,12721,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',V3600_II,V3600_II,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,CUCUINOPE,Cetriolo da mensa in piena aria,2025,7037,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',V3200_II,V3200_II,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,LETTNOPEN,Lattuga in piena aria,2025,43951,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',V2300_II,V2300_II,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,LETTNOPEN,Lattuga in piena aria,2026,42645,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',V2300_II,V2300_II,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,MELOOPENFI,Popone o melone in piena aria,2025,107376,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',V3510_II,V3510_II,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,MELOOPENFI,Popone o melone in piena aria,2026,109279,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',V3510_II,V3510_II,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,COURINOPE,Zucchina in piena aria,2025,505811,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',V3420_II,V3420_II,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,COURINOPE,Zucchina in piena aria,2026,533489,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',V3420_II,V3420_II,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,WATENINOP,Cocomero in piena aria,2025,183491,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',V3520_II,V3520_II,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,FENNOPENF,Finocchio in piena aria,2025,11193,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',V4920_II,V4920_II,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,FENNOPENF,Finocchio in piena aria,2026,11800,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',V4920_II,V4920_II,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,ENDINOPEN,Indivia (riccia e scarola) in piena aria,2025,5544,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',V2400_II,V2400_II,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,ENDINOPEN,Indivia (riccia e scarola) in piena aria,2026,4524,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',V2400_II,V2400_II,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,RADIOPEN,Ravanello in piena aria,2025,2851,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',V4500_I,V4500_I,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,SPINNOPEN,Spinacio in piena aria,2025,20921,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',V2500_II,V2500_II,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,CHAROPENFI,Bietola da costa in piena aria,2025,19174,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',V2900_III,V2900_III,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,ZUCCA,Zucca,2025,271334,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',,,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,ZUCCA,Zucca,2026,281366,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',,,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,GARLIC,Aglio,2025,29440,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',V4600,V4600,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,CICRADIFRE_GREEN,Cicoria o radicchio per consumo fresco in serra,2025,10271,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',V2710_I,V2710_I,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,CICRADIFRE_OPEN,Cicoria o radicchio per consumo fresco in piena aria,2025,796069,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',V2710_II,V2710_II,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,CICRADIFRE_OPEN,Cicoria o radicchio per consumo fresco in piena aria,2026,552430,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',V2710_II,V2710_II,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,OTHALEAFSNOB,Altre verdure a foglia o a stelo diverse dalla bietola da costa,2025,102465,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',V2900_IV,V2900_IV,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,OFTTOT,Pomodoro da consumo fresco o da mensa,2025,4178,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',V3110,V3110,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,OFTTOT,Pomodoro da consumo fresco o da mensa,2026,3753,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',V3110,V3110,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,OFTP,Pomodoro da trasformazione in piena aria,2025,1766895,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',V3120,V3120,,,,,,,,,,
A,Annuale,ITD3,Veneto,HP_Q_EXT,Produzione raccolta - quintali,OFTP,Pomodoro da trasformazione in piena aria,2026,1587284,,,,,TIPO_DATO5__HP_Q_EXT_N1,'Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l"'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.',V3120,V3120,,,,,,,,,,
